id,name,evo_from_id,image,weight,height,type
968,คิราเมะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7e8a6077d788e102845a137f51a133ee5f46956f.png,8,0.7,หิน พิษ
969,คิราฟลอร์,968,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f504a50e798fb55a3b21221096e3d101779e1b84.png,45,1.5,หิน พิษ
970,โบจิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/fc0e216b2a4a92a6acdbc3ec4fd77ce064700b5f.png,35,0.6,ผี
971,ฮากาด็อก,970,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c1aa40b9263afffa425f9688fe30eee0aab2aa37.png,15,2,ผี
972,คลามิงโก้,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e48fea48ee70cc9f3ab6681ef148529cfd565887.png,37,1.6,บิน ต่อสู้
973,อารุคุจิระ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/895060a82143a6ec4551d0b74c96261ec8015fe4.png,45,1.2,น้ำแข็ง
974,ฮัลค์จิระ,973,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9e6a0a8846f801e049467e44c6199fd02a378dd5.png,700,4.5,น้ำแข็ง
975,มิกาลูซา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/68884de05acf2b3e2eccf26a63dd8568eac534db.png,90,2.5,น้ำ พลังจิต
976,เฮรัชเชอร์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/03b216f0422d99365e9d6e168c5a4054c7e46503.png,220,12,น้ำ
977,ชาริทัตสึ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/953166e4ae4c4f52fafa1bab0a3864f40ffe766a.png,8,0.3,มังกร น้ำ
978,โคโนะโยซารุ,977,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6db2e14221638f77e9b00fa88aa883f154545304.png,56,1.2,ต่อสู้ ผี
979,โดะโอ,978,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/60a46a9d79191bbcc037a369c61faa5eed1a8827.png,223,1.8,พิษ ดิน
980,ริกิคิริน,979,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/566c8ecfa9f9fddf539ca05a7ae8c86ac3465f5b.png,160,3.2,ปกติ พลังจิต
981,โนโกก็อจจิ,980,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/541d98075307b66dbe4e67dd898b01e1d72bb3a0.png,39.2,3.6,ปกติ
982,โดโดเกซัน,981,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3d1e9d886ba47475ac9df961a040ed2dbe56f217.png,120,2,ความมืด โลหะ
983,งายักษ์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/82fe41fb47e693fd8d4a63413014cec51ba6962c.png,320,2.2,ดิน ต่อสู้
984,หางตะเบ็ง,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9454bf8f4eee957a5743c81d644080cb0c488f64.png,8,1.2,แฟรี่ พลังจิต
985,เห็ดคลุ้มคลั่ง,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/05bc70329cac3ebae64391df04698b02a9939579.png,21,1.2,หญ้า ความมืด
986,เกศากระพือ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c04afe5f950a37a8f88fba5e1f48e24ec5855fa3.png,4,1.4,ผี แฟรี่
987,ปีกไล้พสุธา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e338595cc5580d7d3cbf7f58f608f7b4bab679c9.png,92,3.2,แมลง ต่อสู้
988,ขนทราย,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/58e47ef2a96a5077591bee2726c1ecaf595b2569.png,60,2.3,ไฟฟ้า ดิน
989,รอยล้อเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/790f5d90d5e16c2c1cec34bbb455a630b890f67f.png,240,0.9,ดิน โลหะ
990,ถุงเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9dc0675d5d921031d28d6278a9cd1d7e74512fb5.png,11,0.6,น้ำแข็ง น้ำ
991,แขนเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/01c6e40a66b12e683dd5be65b07dd3b7d536ccf2.png,380.7,1.8,ต่อสู้ ไฟฟ้า
992,คอเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/097e387896d951df43d1fd368d48ebd78a5e0aa3.png,111,1.3,ความมืด บิน
993,แมลงมอธเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6824a8acbe9d66fc53e9c48d6f0e1f292fac480b.png,36,1.2,ไฟ พิษ
994,หนามเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d34e5f3290ecc1d3f382723caf286cdf7c4f8f26.png,303,1.6,หิน ไฟฟ้า
995,เซบิเอะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0475351adc47229c048c3c0155c43e2b1b722195.png,17,0.5,มังกร น้ำแข็ง
996,เซโกล,995,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0786b63c7fd5b235a361b3f076b5f6a71020e94f.png,30,0.8,มังกร น้ำแข็ง
997,เซเกลฟ,996,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/af713b7e6c28234773dd6079505e00ed3a7e57d9.png,210,2.1,มังกร น้ำแข็ง
998,คอลเลคเรย์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/11e34993c5a77e79eec84540d217b64450bbdba8.png,5,0.3,ผี
999,ซาร์ฟโก,998,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/72f68c5cd2f9f0825690aa993a10ea18834b3190.png,30,1.2,โลหะ ผี
1000,ฉงเจี่ยน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/aa20d3dee9682dc43766e208899b1f8264954eff.png,74.2,1.5,ความมืด หญ้า
1001,เป้าเจี้ยน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d0eea927557a1169557fe1ef40ba099b9ddcfc24.png,152.2,1.9,ความมืด น้ำแข็ง
1002,ติ่งลู่,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/4816bc84c3cf37e6615f5ae64a8ea0cf5179d49f.png,699.7,2.7,ความมืด ดิน
1003,อวี้อวี๋,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9f52579b34d5e2c08866207437f2a857bea71891.png,4.9,0.4,ความมืด ไฟ
1004,จันทร์คำรน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/546673ef745c1718e18ffd2507823b0e9d007f4a.png,380,2,มังกร ความมืด
1005,นักรบเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/99e24a2ee97c238f7c92c58b3fbd04045db23721.png,35,1.4,แฟรี่ ต่อสู้
1006,โคไรดอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/254d10cd369553f4fb491b891b467784ee2e26d9.png,303,2.5,ต่อสู้ มังกร
1007,มิไรดอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/601511f636d8684f66c50a13fa81bde92f591cf0.png,240,3.5,ไฟฟ้า มังกร
1008,คลื่นน้ำกระเพื่อม,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/050d90c9c65752d273cd6641a4df765acbed777c.png,280,3.5,น้ำ มังกร
1009,ใบด่างเหล็ก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/07bb6cd3da5bfaf91ea01acf262a5b203f47592b.png,125,1.5,หญ้า พลังจิต
